Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-21 10:38:00-04:00,268.21661376953125,269.0,268.0299987792969,268.9800109863281,268.9800109863281,457863
2023-06-21 10:39:00-04:00,268.95001220703125,269.09991455078125,268.62890625,268.8384094238281,268.8384094238281,414844
2023-06-21 10:40:00-04:00,268.80999755859375,269.0,267.8999938964844,267.9219970703125,267.9219970703125,527427
2023-06-21 10:41:00-04:00,267.92010498046875,268.5899963378906,267.8999938964844,268.4700012207031,268.4700012207031,395635
2023-06-21 10:42:00-04:00,268.5,268.54998779296875,267.5700988769531,267.9700012207031,267.9700012207031,477911
2023-06-21 10:43:00-04:00,268.0,268.239990234375,267.25,267.2799987792969,267.2799987792969,585193
2023-06-21 10:44:00-04:00,267.2568054199219,267.57989501953125,266.8299865722656,266.9700012207031,266.9700012207031,655073
2023-06-21 10:45:00-04:00,266.9700012207031,267.3999938964844,266.4469909667969,266.5199890136719,266.5199890136719,770389
2023-06-21 10:46:00-04:00,266.5199890136719,267.3900146484375,266.5199890136719,267.1499938964844,267.1499938964844,517101
2023-06-21 10:47:00-04:00,267.1683044433594,267.6700134277344,266.8999938964844,267.6400146484375,267.6400146484375,557698
2023-06-21 10:48:00-04:00,267.6400146484375,267.7900085449219,266.85040283203125,266.9324035644531,266.9324035644531,434306
2023-06-21 10:49:00-04:00,266.95001220703125,267.3699951171875,266.7699890136719,266.989990234375,266.989990234375,463723
2023-06-21 10:50:00-04:00,266.9800109863281,267.55999755859375,266.70001220703125,267.1099853515625,267.1099853515625,690312
2023-06-21 10:51:00-04:00,267.1499938964844,268.1000061035156,267.07000732421875,267.77490234375,267.77490234375,593401
2023-06-21 10:52:00-04:00,267.7699890136719,268.25,267.7112121582031,267.7301025390625,267.7301025390625,436799
2023-06-21 10:53:00-04:00,267.760009765625,268.1180114746094,267.70001220703125,267.73309326171875,267.73309326171875,333694
2023-06-21 10:54:00-04:00,267.7449951171875,267.9700012207031,267.2200012207031,267.8599853515625,267.8599853515625,480540
2023-06-21 10:55:00-04:00,267.8599853515625,268.07000732421875,267.6000061035156,267.7799987792969,267.7799987792969,438445
2023-06-21 10:56:00-04:00,267.739990234375,267.75,266.6000061035156,267.3599853515625,267.3599853515625,616483
2023-06-21 10:57:00-04:00,267.3599853515625,267.4798889160156,266.4599914550781,266.6000061035156,266.6000061035156,468167
2023-06-21 10:58:00-04:00,266.57000732421875,266.7900085449219,265.8999938964844,266.0444030761719,266.0444030761719,757549
2023-06-21 10:59:00-04:00,266.08990478515625,266.42999267578125,265.8620910644531,266.0979919433594,266.0979919433594,545958
2023-06-21 11:00:00-04:00,266.07000732421875,266.0790100097656,265.1700134277344,265.5201110839844,265.5201110839844,843716
2023-06-21 11:01:00-04:00,265.5356140136719,266.5732116699219,265.510009765625,266.42041015625,266.42041015625,707576
2023-06-21 11:02:00-04:00,266.48919677734375,266.6000061035156,265.26141357421875,265.26141357421875,265.26141357421875,490643
2023-06-21 11:03:00-04:00,265.260009765625,265.385009765625,263.79998779296875,263.9596862792969,263.9596862792969,1523560
2023-06-21 11:04:00-04:00,263.8999938964844,263.989990234375,262.5899963378906,262.7200012207031,262.7200012207031,1340281
2023-06-21 11:05:00-04:00,262.6838073730469,263.32000732421875,262.5199890136719,263.0050048828125,263.0050048828125,802133
2023-06-21 11:06:00-04:00,263.0,263.0,261.7799987792969,262.16900634765625,262.16900634765625,1130698
2023-06-21 11:07:00-04:00,262.0799865722656,263.0799865722656,262.0,262.20001220703125,262.20001220703125,882271
2023-06-21 11:08:00-04:00,262.19000244140625,262.70001220703125,261.760009765625,262.18560791015625,262.18560791015625,711140
2023-06-21 11:09:00-04:00,262.1700134277344,262.4700012207031,262.0201110839844,262.29998779296875,262.29998779296875,471117
2023-06-21 11:10:00-04:00,262.2952880859375,262.67999267578125,262.0,262.6099853515625,262.6099853515625,630140
2023-06-21 11:11:00-04:00,262.6099853515625,262.70001220703125,261.260009765625,261.3599853515625,261.3599853515625,774599
2023-06-21 11:12:00-04:00,261.3599853515625,262.510009765625,261.3182067871094,262.2013854980469,262.2013854980469,677859
2023-06-21 11:13:00-04:00,262.2099914550781,262.3099060058594,261.5199890136719,261.5199890136719,261.5199890136719,487601
2023-06-21 11:14:00-04:00,261.5398864746094,262.6199035644531,261.5,262.2349853515625,262.2349853515625,606869
2023-06-21 11:15:00-04:00,262.260009765625,262.2699890136719,261.1300048828125,261.1700134277344,261.1700134277344,609903
2023-06-21 11:16:00-04:00,261.156494140625,261.83990478515625,260.260009765625,260.69000244140625,260.69000244140625,1240062
2023-06-21 11:17:00-04:00,260.7699890136719,260.8900146484375,260.1400146484375,260.489990234375,260.489990234375,738873
2023-06-21 11:18:00-04:00,260.4801025390625,261.19000244140625,260.4100036621094,260.95001220703125,260.95001220703125,675115
2023-06-21 11:19:00-04:00,260.9599914550781,261.14990234375,260.3999938964844,260.3999938964844,260.3999938964844,476645
2023-06-21 11:20:00-04:00,260.4491882324219,261.92999267578125,260.2699890136719,261.75,261.75,812179
2023-06-21 11:21:00-04:00,261.75,262.20001220703125,261.5199890136719,262.17999267578125,262.17999267578125,626361
2023-06-21 11:22:00-04:00,262.17498779296875,262.2200012207031,261.80999755859375,262.1300964355469,262.1300964355469,403100
2023-06-21 11:23:00-04:00,262.1549987792969,262.44000244140625,261.9800109863281,262.0799865722656,262.0799865722656,461046
2023-06-21 11:24:00-04:00,262.0841064453125,262.3900146484375,261.85009765625,262.2099914550781,262.2099914550781,470311
2023-06-21 11:25:00-04:00,262.20220947265625,262.7091979980469,262.1199951171875,262.69000244140625,262.69000244140625,552120
2023-06-21 11:26:00-04:00,262.6499938964844,263.20001220703125,262.57000732421875,263.1899108886719,263.1899108886719,677523
2023-06-21 11:27:00-04:00,263.20989990234375,263.7900085449219,263.010009765625,263.7650146484375,263.7650146484375,716997
2023-06-21 11:28:00-04:00,263.760009765625,264.3900146484375,263.54998779296875,264.1000061035156,264.1000061035156,739936
2023-06-21 11:29:00-04:00,264.1000061035156,264.3999938964844,263.9100036621094,264.2699890136719,264.2699890136719,496483
2023-06-21 11:30:00-04:00,264.260009765625,264.3399963378906,263.70001220703125,263.847900390625,263.847900390625,551576
2023-06-21 11:31:00-04:00,263.8800964355469,264.2200012207031,263.7001037597656,263.9966125488281,263.9966125488281,444102
2023-06-21 11:32:00-04:00,264.0,264.20001220703125,263.8999938964844,264.0400085449219,264.0400085449219,309728
2023-06-21 11:33:00-04:00,264.05499267578125,264.1700134277344,263.70001220703125,264.0249938964844,264.0249938964844,399946
2023-06-21 11:34:00-04:00,264.0440979003906,264.1700134277344,263.8500061035156,264.04998779296875,264.04998779296875,361421
2023-06-21 11:35:00-04:00,264.010009765625,264.70001220703125,263.75,264.6499938964844,264.6499938964844,626298
2023-06-21 11:36:00-04:00,264.6300964355469,265.2900085449219,264.5799865722656,265.1700134277344,265.1700134277344,681803
2023-06-21 11:37:00-04:00,265.1700134277344,265.95001220703125,265.1000061035156,265.92498779296875,265.92498779296875,717468
2023-06-21 11:38:00-04:00,265.9200134277344,265.989990234375,265.2699890136719,265.45208740234375,265.45208740234375,588213
2023-06-21 11:39:00-04:00,265.43499755859375,265.6600036621094,265.32000732421875,265.54998779296875,265.54998779296875,401012
2023-06-21 11:40:00-04:00,265.5203857421875,266.2799987792969,265.30999755859375,265.8599853515625,265.8599853515625,670975
2023-06-21 11:41:00-04:00,265.87548828125,266.2099914550781,265.7099914550781,265.8442077636719,265.8442077636719,425535
2023-06-21 11:42:00-04:00,265.8240966796875,265.94000244140625,265.1610107421875,265.35009765625,265.35009765625,590815
2023-06-21 11:43:00-04:00,265.36669921875,265.6499938964844,265.29998779296875,265.5450134277344,265.5450134277344,283726
2023-06-21 11:44:00-04:00,265.5299987792969,265.55999755859375,264.6400146484375,264.6400146484375,264.6400146484375,533887
2023-06-21 11:45:00-04:00,264.6499938964844,265.45001220703125,264.6300048828125,265.2200012207031,265.2200012207031,415879
2023-06-21 11:46:00-04:00,265.17999267578125,265.4399108886719,265.05999755859375,265.29449462890625,265.29449462890625,269869
2023-06-21 11:47:00-04:00,265.2799987792969,265.7179870605469,265.239990234375,265.364990234375,265.364990234375,379381
2023-06-21 11:48:00-04:00,265.389892578125,265.6899108886719,265.168212890625,265.5199890136719,265.5199890136719,356446
2023-06-21 11:49:00-04:00,265.5400085449219,265.8399963378906,265.1514892578125,265.7550048828125,265.7550048828125,450010
2023-06-21 11:50:00-04:00,265.74261474609375,265.9195861816406,265.2300109863281,265.2300109863281,265.2300109863281,432458
2023-06-21 11:51:00-04:00,265.2320861816406,265.3299865722656,264.4100036621094,264.6099853515625,264.6099853515625,654303
2023-06-21 11:52:00-04:00,264.6000061035156,265.0299987792969,264.5299987792969,264.54998779296875,264.54998779296875,330964
2023-06-21 11:53:00-04:00,264.55010986328125,264.58990478515625,263.8399963378906,263.8399963378906,263.8399963378906,504526
2023-06-21 11:54:00-04:00,263.9100036621094,263.94000244140625,263.0299987792969,263.06201171875,263.06201171875,530499
2023-06-21 11:55:00-04:00,263.06500244140625,263.5899963378906,262.92999267578125,263.3999938964844,263.3999938964844,596515
2023-06-21 11:56:00-04:00,263.406494140625,263.45001220703125,262.7099914550781,263.1549987792969,263.1549987792969,384372
2023-06-21 11:57:00-04:00,263.1549987792969,263.57000732421875,263.1199951171875,263.3900146484375,263.3900146484375,343127
2023-06-21 11:58:00-04:00,263.3800048828125,263.54998779296875,262.79998779296875,262.86639404296875,262.86639404296875,423031
2023-06-21 11:59:00-04:00,262.8301086425781,262.9200134277344,262.1600036621094,262.2349853515625,262.2349853515625,500152
2023-06-21 12:00:00-04:00,262.239990234375,262.57000732421875,261.8900146484375,262.2900085449219,262.2900085449219,523841
2023-06-21 12:01:00-04:00,262.3598937988281,262.79998779296875,262.18011474609375,262.79998779296875,262.79998779296875,294892
2023-06-21 12:02:00-04:00,262.79998779296875,263.07989501953125,262.7334899902344,263.0745849609375,263.0745849609375,354497
2023-06-21 12:03:00-04:00,263.07000732421875,263.2898864746094,262.8599853515625,262.9801025390625,262.9801025390625,369759
2023-06-21 12:04:00-04:00,262.9880065917969,263.1499938964844,262.7200012207031,262.9700012207031,262.9700012207031,255280
2023-06-21 12:05:00-04:00,262.9700012207031,263.70001220703125,262.9302978515625,263.635009765625,263.635009765625,365246
2023-06-21 12:06:00-04:00,263.6300048828125,263.760009765625,263.42999267578125,263.7065124511719,263.7065124511719,309991
2023-06-21 12:07:00-04:00,263.69000244140625,263.89990234375,263.5299987792969,263.78948974609375,263.78948974609375,300891
2023-06-21 12:08:00-04:00,263.7799987792969,263.8550109863281,263.30999755859375,263.32049560546875,263.32049560546875,259632
2023-06-21 12:09:00-04:00,263.3349914550781,263.39990234375,262.6600036621094,262.68499755859375,262.68499755859375,326843
2023-06-21 12:10:00-04:00,262.68499755859375,262.81988525390625,262.4100036621094,262.75,262.75,360102
2023-06-21 12:11:00-04:00,262.75,262.75,262.20001220703125,262.2200012207031,262.2200012207031,311770
2023-06-21 12:12:00-04:00,262.2200012207031,262.4599914550781,261.7699890136719,261.95361328125,261.95361328125,487677
2023-06-21 12:13:00-04:00,261.96051025390625,262.09991455078125,261.6700134277344,261.8699951171875,261.8699951171875,475638
2023-06-21 12:14:00-04:00,261.8900146484375,262.5899963378906,261.8200988769531,262.5199890136719,262.5199890136719,407978
2023-06-21 12:15:00-04:00,262.5400085449219,262.9200134277344,262.3599853515625,262.9070129394531,262.9070129394531,328684
2023-06-21 12:16:00-04:00,262.9100036621094,262.9299011230469,262.1700134277344,262.7699890136719,262.7699890136719,280476
2023-06-21 12:17:00-04:00,262.75,263.3800048828125,262.6499938964844,263.2950134277344,263.2950134277344,383585
2023-06-21 12:18:00-04:00,263.3258056640625,263.5,263.1099853515625,263.2026062011719,263.2026062011719,349811
2023-06-21 12:19:00-04:00,263.2298889160156,263.2298889160156,262.67999267578125,262.6899108886719,262.6899108886719,291165
2023-06-21 12:20:00-04:00,262.6700134277344,262.84991455078125,262.11480712890625,262.1919860839844,262.1919860839844,282918
2023-06-21 12:21:00-04:00,262.1600036621094,262.6000061035156,262.1000061035156,262.3301086425781,262.3301086425781,236469
2023-06-21 12:22:00-04:00,262.389892578125,262.739990234375,262.2200012207031,262.7025146484375,262.7025146484375,268422
2023-06-21 12:23:00-04:00,262.73699951171875,262.739990234375,262.28009033203125,262.30010986328125,262.30010986328125,195328
2023-06-21 12:24:00-04:00,262.3399963378906,262.6099853515625,262.2449035644531,262.3900146484375,262.3900146484375,190922
2023-06-21 12:25:00-04:00,262.40240478515625,262.6499938964844,262.0,262.34600830078125,262.34600830078125,372410
2023-06-21 12:26:00-04:00,262.3900146484375,262.44000244140625,261.8500061035156,261.9949951171875,261.9949951171875,285092
2023-06-21 12:27:00-04:00,261.9750061035156,262.2799072265625,261.5299987792969,261.5943908691406,261.5943908691406,332918
2023-06-21 12:28:00-04:00,261.6091003417969,261.8299865722656,261.2900085449219,261.61358642578125,261.61358642578125,451669
2023-06-21 12:29:00-04:00,261.59521484375,261.9700012207031,261.5400085449219,261.9031982421875,261.9031982421875,275734
2023-06-21 12:30:00-04:00,261.885009765625,262.4100036621094,261.8399963378906,262.1700134277344,262.1700134277344,365418
2023-06-21 12:31:00-04:00,262.1700134277344,262.3800048828125,261.94000244140625,262.239990234375,262.239990234375,240883
2023-06-21 12:32:00-04:00,262.2283020019531,262.8999938964844,262.2283020019531,262.80999755859375,262.80999755859375,444436
2023-06-21 12:33:00-04:00,262.8299865722656,263.0,262.55999755859375,262.8883056640625,262.8883056640625,356470
2023-06-21 12:34:00-04:00,262.8699951171875,263.0,262.6600036621094,262.739990234375,262.739990234375,368466
2023-06-21 12:35:00-04:00,262.7598876953125,262.9798889160156,262.3299865722656,262.42999267578125,262.42999267578125,326136
2023-06-21 12:36:00-04:00,262.42999267578125,262.7099914550781,261.9100036621094,261.9599914550781,261.9599914550781,331521
2023-06-21 12:37:00-04:00,261.9200134277344,262.20989990234375,261.8599853515625,262.181884765625,262.181884765625,333074
2023-06-21 12:38:00-04:00,262.17999267578125,262.3290100097656,261.79998779296875,261.80999755859375,261.80999755859375,286857
2023-06-21 12:39:00-04:00,261.8117980957031,262.1099853515625,261.8009033203125,261.95001220703125,261.95001220703125,237348
2023-06-21 12:40:00-04:00,261.9446105957031,262.2900085449219,261.4601135253906,261.5401916503906,261.5401916503906,374070
2023-06-21 12:41:00-04:00,261.5419921875,261.6700134277344,260.79998779296875,261.0400085449219,261.0400085449219,879795
2023-06-21 12:42:00-04:00,261.010009765625,261.0299987792969,260.6199951171875,260.9880065917969,260.9880065917969,422311
2023-06-21 12:43:00-04:00,260.9898986816406,261.1300048828125,260.68011474609375,260.70001220703125,260.70001220703125,0
2023-06-21 12:44:00-04:00,260.6900939941406,260.7974853515625,260.44000244140625,260.5400085449219,260.5400085449219,475048
2023-06-21 12:45:00-04:00,260.5199890136719,260.80999755859375,260.2200012207031,260.5799865722656,260.5799865722656,507022
2023-06-21 12:46:00-04:00,260.6300048828125,261.2900085449219,260.6000061035156,261.2898864746094,261.2898864746094,410841
2023-06-21 12:47:00-04:00,261.2699890136719,261.3299865722656,261.07000732421875,261.1400146484375,261.1400146484375,266401
2023-06-21 12:48:00-04:00,261.1199951171875,261.6449890136719,261.1119079589844,261.6300048828125,261.6300048828125,379513
2023-06-21 12:49:00-04:00,261.659912109375,261.659912109375,260.9800109863281,260.9800109863281,260.9800109863281,313192
2023-06-21 12:50:00-04:00,260.9800109863281,261.29998779296875,260.9599914550781,261.20001220703125,261.20001220703125,224101
2023-06-21 12:51:00-04:00,261.2099914550781,261.239990234375,260.760009765625,261.1000061035156,261.1000061035156,250278
2023-06-21 12:52:00-04:00,261.09991455078125,261.25,260.6300048828125,261.05621337890625,261.05621337890625,344691
2023-06-21 12:53:00-04:00,261.069091796875,261.07000732421875,260.5303955078125,260.6799011230469,260.6799011230469,230568
2023-06-21 12:54:00-04:00,260.6600036621094,260.6698913574219,260.0199890136719,260.2749938964844,260.2749938964844,518105
2023-06-21 12:55:00-04:00,260.2900085449219,260.2900085449219,259.1600036621094,259.230712890625,259.230712890625,1208838
2023-06-21 12:56:00-04:00,259.2300109863281,259.5,258.1000061035156,258.2320861816406,258.2320861816406,1057146
2023-06-21 12:57:00-04:00,258.2799987792969,258.6099853515625,257.7799987792969,258.3858947753906,258.3858947753906,953334
2023-06-21 12:58:00-04:00,259.0050048828125,259.0050048828125,259.0050048828125,259.0050048828125,259.0050048828125,0
